25/12/17,1514160000,173411
26/12/17,1514246400,225798
27/12/17,1514332800,274274
28/12/17,1514419200,253695
29/12/17,1514505600,209915
30/12/17,1514592000,157357
31/12/17,1514678400,174644
01/01/18,1514764800,175286
02/01/18,1514851200,203644
03/01/18,1514937600,190084
04/01/18,1515024000,155054
05/01/18,1515110400,173793
06/01/18,1515196800,183551
07/01/18,1515283200,201285
08/01/18,1515369600,200436
09/01/18,1515456000,189331
10/01/18,1515542400,183106
11/01/18,1515628800,190622
12/01/18,1515715200,209485
13/01/18,1515801600,193604
14/01/18,1515888000,206810
15/01/18,1515974400,203509
16/01/18,1516060800,207563
17/01/18,1516147200,201492
18/01/18,1516233600,216466
19/01/18,1516320000,209212
20/01/18,1516406400,245993
21/01/18,1516492800,212840
22/01/18,1516579200,216984
23/01/18,1516665600,233854
24/01/18,1516752000,252762
25/01/18,1516838400,277511
26/01/18,1516924800,283025
27/01/18,1517011200,210746
28/01/18,1517097600,213608
29/01/18,1517184000,190018
30/01/18,1517270400,212863
31/01/18,1517356800,243610
01/02/18,1517443200,224597
02/02/18,1517529600,225479
03/02/18,1517616000,194613
04/02/18,1517702400,242788
05/02/18,1517788800,216591
06/02/18,1517875200,237033
07/02/18,1517961600,211758
08/02/18,1518048000,191457
09/02/18,1518134400,219925
10/02/18,1518220800,252436
11/02/18,1518307200,273057
12/02/18,1518393600,263209
13/02/18,1518480000,240902
14/02/18,1518566400,220071
15/02/18,1518652800,248794
16/02/18,1518739200,248264
17/02/18,1518825600,267125
18/02/18,1518912000,281703
19/02/18,1518998400,289141
20/02/18,1519084800,350125
21/02/18,1519171200,323737
22/02/18,1519257600,350217
23/02/18,1519344000,360164
24/02/18,1519430400,375435
25/02/18,1519516800,319484
26/02/18,1519603200,272691
27/02/18,1519689600,266713
28/02/18,1519776000,338740
01/03/18,1519862400,296577
02/03/18,1519948800,353955
03/03/18,1520035200,313855
04/03/18,1520121600,297585
05/03/18,1520208000,324160
06/03/18,1520294400,278642
07/03/18,1520380800,287118
08/03/18,1520467200,325276
09/03/18,1520553600,349995
10/03/18,1520640000,255820
11/03/18,1520726400,296067
12/03/18,1520812800,390982
13/03/18,1520899200,353854
14/03/18,1520985600,316058
15/03/18,1521072000,395535
16/03/18,1521158400,342155
17/03/18,1521244800,325819
18/03/18,1521331200,344319
19/03/18,1521417600,337492
20/03/18,1521504000,311527
21/03/18,1521590400,281591
22/03/18,1521676800,229749
23/03/18,1521763200,264649
24/03/18,1521849600,254941
25/03/18,1521936000,239663
26/03/18,1522022400,261672
27/03/18,1522108800,270789
28/03/18,1522195200,284790
29/03/18,1522281600,276057
30/03/18,1522368000,291642
31/03/18,1522454400,265074
01/04/18,1522540800,294982
02/04/18,1522627200,294175
03/04/18,1522713600,296515
04/04/18,1522800000,235067
05/04/18,1522886400,288593
06/04/18,1522972800,255340
07/04/18,1523059200,319255
08/04/18,1523145600,299111
09/04/18,1523232000,315542
10/04/18,1523318400,358567
11/04/18,1523404800,403541
12/04/18,1523491200,358084
13/04/18,1523577600,341099
14/04/18,1523664000,265977
15/04/18,1523750400,281523
16/04/18,1523836800,319150
17/04/18,1523923200,340321
18/04/18,1524009600,384043
19/04/18,1524096000,465056
20/04/18,1524182400,482366
21/04/18,1524268800,307736
